dateTime,sensor,lat,lon,battery_V,T_out_C,RH_out_pct,lux
2026-06-28 10:22:59,lht65-20,52.2507,5.97306,3.045,28.2,65.2,36961
2026-06-28 10:32:59,lht65-20,52.2507,5.97306,3.045,28.45,65.3,29778
2026-06-28 10:42:59,lht65-20,52.2507,5.97306,3.045,28.36,64.8,14815
2026-06-28 10:52:59,lht65-20,52.2507,5.97306,3.045,28.25,66.4,33035
2026-06-28 11:02:59,lht65-20,52.2507,5.97306,3.045,28.85,66.9,38426
2026-06-28 11:12:58,lht65-20,52.2507,5.97306,3.045,29.35,61.7,38455
2026-06-28 11:22:58,lht65-20,52.2507,5.97306,3.045,29.3,62.0,37928
2026-06-28 11:32:59,lht65-20,52.2507,5.97306,3.045,29.63,58.7,38421
2026-06-28 11:42:59,lht65-20,52.2507,5.97306,3.045,29.68,61.3,17979
2026-06-28 11:52:59,lht65-20,52.2507,5.97306,3.045,30.04,58.0,39368
2026-06-28 12:02:59,lht65-20,52.2507,5.97306,3.045,29.98,58.8,39185
2026-06-28 12:12:59,lht65-20,52.2507,5.97306,3.045,29.92,56.2,37587
2026-06-28 12:22:59,lht65-20,52.2507,5.97306,3.045,30.18,56.5,40995
2026-06-28 12:32:59,lht65-20,52.2507,5.97306,3.047,29.84,56.8,40105
2026-06-28 12:42:59,lht65-20,52.2507,5.97306,3.045,30.42,57.6,34408
2026-06-28 12:52:59,lht65-20,52.2507,5.97306,3.045,30.39,57.8,33111
2026-06-28 13:02:59,lht65-20,52.2507,5.97306,3.047,29.64,55.3,36730
2026-06-28 13:12:58,lht65-20,52.2507,5.97306,3.045,29.1,56.4,14585
2026-06-28 13:22:59,lht65-20,52.2507,5.97306,3.047,28.83,59.1,25720
2026-06-28 13:42:58,lht65-20,52.2507,5.97306,3.047,28.92,58.5,14883
2026-06-28 13:52:59,lht65-20,52.2507,5.97306,3.045,29.22,61.5,17534
2026-06-28 14:02:58,lht65-20,52.2507,5.97306,3.045,28.66,61.9,25479
2026-06-28 14:12:58,lht65-20,52.2507,5.97306,3.045,29.18,61.3,16526
2026-06-28 14:22:58,lht65-20,52.2507,5.97306,3.045,28.45,61.4,15801
2026-06-28 14:32:58,lht65-20,52.2507,5.97306,3.047,27.91,64.1,12542
2026-06-28 14:42:58,lht65-20,52.2507,5.97306,3.047,27.55,66.6,8592
2026-06-28 14:52:59,lht65-20,52.2507,5.97306,3.045,27.3,66.8,10883
2026-06-28 15:02:58,lht65-20,52.2507,5.97306,3.045,27.35,67.6,12696
2026-06-28 15:12:58,lht65-20,52.2507,5.97306,3.047,27.27,65.9,11772
2026-06-28 15:22:58,lht65-20,52.2507,5.97306,3.045,27.2,66.4,15167
2026-06-28 15:32:59,lht65-20,52.2507,5.97306,3.045,27.66,65.8,22285
2026-06-28 15:42:59,lht65-20,52.2507,5.97306,3.047,27.48,65.4,12777
2026-06-28 15:52:59,lht65-20,52.2507,5.97306,3.045,26.79,65.3,8296
2026-06-28 16:02:59,lht65-20,52.2507,5.97306,3.045,26.37,69.0,8473
2026-06-28 16:12:58,lht65-20,52.2507,5.97306,3.045,26.39,68.1,10379
2026-06-28 16:22:59,lht65-20,52.2507,5.97306,3.045,26.23,66.1,13646
2026-06-28 16:32:58,lht65-20,52.2507,5.97306,3.047,26.65,66.4,15909
2026-06-28 16:42:59,lht65-20,52.2507,5.97306,3.045,26.74,65.4,11802
2026-06-28 16:52:58,lht65-20,52.2507,5.97306,3.045,26.56,64.9,26959
2026-06-28 17:02:58,lht65-20,52.2507,5.97306,3.045,27.9,60.3,24248
2026-06-28 17:12:58,lht65-20,52.2507,5.97306,3.047,27.49,60.7,19514
2026-06-28 17:22:58,lht65-20,52.2507,5.97306,3.045,27.16,61.8,16070
2026-06-28 17:32:58,lht65-20,52.2507,5.97306,3.047,26.98,62.6,17386
2026-06-28 17:42:58,lht65-20,52.2507,5.97306,3.045,26.71,61.2,12533
2026-06-28 17:52:59,lht65-20,52.2507,5.97306,3.047,26.29,64.2,11495
2026-06-28 18:02:59,lht65-20,52.2507,5.97306,3.045,25.63,63.2,11680
2026-06-28 18:12:59,lht65-20,52.2507,5.97306,3.045,25.04,64.7,5558
2026-06-28 18:22:59,lht65-20,52.2507,5.97306,3.043,24.36,67.4,2304
2026-06-28 18:32:58,lht65-20,52.2507,5.97306,3.045,24.05,69.5,2138
2026-06-28 18:42:59,lht65-20,52.2507,5.97306,3.043,24.4,69.4,3896
2026-06-28 18:52:58,lht65-20,52.2507,5.97306,3.045,24.37,67.0,3813
2026-06-28 19:02:58,lht65-20,52.2507,5.97306,3.043,23.9,68.1,3410
2026-06-28 19:12:59,lht65-20,52.2507,5.97306,3.045,23.83,69.8,3229
2026-06-28 19:22:58,lht65-20,52.2507,5.97306,3.043,23.45,70.8,1704
2026-06-28 19:32:59,lht65-20,52.2507,5.97306,3.043,22.97,73.7,1253
2026-06-28 19:42:59,lht65-20,52.2507,5.97306,3.043,22.31,77.3,825
2026-06-28 19:52:59,lht65-20,52.2507,5.97306,3.043,21.7,80.5,474
2026-06-28 20:02:59,lht65-20,52.2507,5.97306,3.043,21.39,81.2,235
2026-06-28 20:12:58,lht65-20,52.2507,5.97306,3.041,20.99,84.7,97
2026-06-28 20:22:58,lht65-20,52.2507,5.97306,3.041,20.43,85.6,35
2026-06-28 20:32:58,lht65-20,52.2507,5.97306,3.041,19.89,88.0,10
2026-06-28 20:42:58,lht65-20,52.2507,5.97306,3.041,19.77,87.4,3
2026-06-28 20:52:58,lht65-20,52.2507,5.97306,3.041,20.02,84.0,0
2026-06-28 21:02:58,lht65-20,52.2507,5.97306,3.041,20.02,83.4,0
2026-06-28 21:12:58,lht65-20,52.2507,5.97306,3.041,19.47,85.5,0
2026-06-28 21:22:58,lht65-20,52.2507,5.97306,3.041,19.01,87.6,0
2026-06-28 21:32:58,lht65-20,52.2507,5.97306,3.041,18.98,86.7,0
2026-06-28 21:42:58,lht65-20,52.2507,5.97306,3.04,19.03,84.0,0
2026-06-28 21:52:58,lht65-20,52.2507,5.97306,3.04,18.86,83.2,0
2026-06-28 22:02:58,lht65-20,52.2507,5.97306,3.038,18.9,81.8,0
2026-06-28 22:12:58,lht65-20,52.2507,5.97306,3.038,18.93,81.1,0
2026-06-28 22:22:58,lht65-20,52.2507,5.97306,3.04,18.92,81.6,0
2026-06-28 22:32:58,lht65-20,52.2507,5.97306,3.038,18.95,81.1,0
2026-06-28 22:42:59,lht65-20,52.2507,5.97306,3.04,18.96,81.0,0
2026-06-28 22:52:58,lht65-20,52.2507,5.97306,3.04,18.93,80.9,0
2026-06-28 23:02:58,lht65-20,52.2507,5.97306,3.041,18.81,82.1,0
2026-06-28 23:12:58,lht65-20,52.2507,5.97306,3.038,18.74,81.6,0
2026-06-28 23:22:58,lht65-20,52.2507,5.97306,3.04,18.77,79.8,0
2026-06-28 23:32:58,lht65-20,52.2507,5.97306,3.04,18.96,79.4,0
2026-06-28 23:42:58,lht65-20,52.2507,5.97306,3.038,18.95,81.7,0
2026-06-28 23:52:58,lht65-20,52.2507,5.97306,3.04,18.94,78.2,0
2026-06-29 00:02:58,lht65-20,52.2507,5.97306,3.038,19.03,78.6,0
2026-06-29 00:12:58,lht65-20,52.2507,5.97306,3.041,18.96,80.1,0
2026-06-29 00:22:58,lht65-20,52.2507,5.97306,3.04,18.91,80.5,0
2026-06-29 00:32:58,lht65-20,52.2507,5.97306,3.038,18.9,81.5,0
2026-06-29 00:42:58,lht65-20,52.2507,5.97306,3.038,18.83,81.4,0
2026-06-29 00:52:58,lht65-20,52.2507,5.97306,3.038,18.85,81.3,0
2026-06-29 01:02:58,lht65-20,52.2507,5.97306,3.04,18.88,79.5,0
2026-06-29 01:12:58,lht65-20,52.2507,5.97306,3.038,18.98,78.8,0
2026-06-29 01:22:59,lht65-20,52.2507,5.97306,3.04,18.99,78.5,0
2026-06-29 01:32:58,lht65-20,52.2507,5.97306,3.04,19.06,77.2,0
2026-06-29 01:42:58,lht65-20,52.2507,5.97306,3.038,19.09,78.0,0
2026-06-29 01:52:58,lht65-20,52.2507,5.97306,3.038,19.08,78.0,0
2026-06-29 02:02:58,lht65-20,52.2507,5.97306,3.038,18.88,78.7,0
2026-06-29 02:12:58,lht65-20,52.2507,5.97306,3.038,18.79,78.5,0
2026-06-29 02:22:58,lht65-20,52.2507,5.97306,3.038,18.68,79.0,0
2026-06-29 02:32:58,lht65-20,52.2507,5.97306,3.038,18.49,80.0,1
2026-06-29 02:42:58,lht65-20,52.2507,5.97306,3.038,18.4,80.2,5
2026-06-29 02:52:58,lht65-20,52.2507,5.97306,3.038,18.26,81.0,17
2026-06-29 03:02:58,lht65-20,52.2507,5.97306,3.038,18.04,82.1,50
2026-06-29 03:12:58,lht65-20,52.2507,5.97306,3.038,18.0,82.2,132
2026-06-29 03:22:58,lht65-20,52.2507,5.97306,3.038,17.99,82.0,388
2026-06-29 03:32:58,lht65-20,52.2507,5.97306,3.038,18.06,81.9,580
2026-06-29 03:42:58,lht65-20,52.2507,5.97306,3.038,18.11,81.8,935
2026-06-29 03:52:58,lht65-20,52.2507,5.97306,3.038,18.35,80.8,930
2026-06-29 04:02:59,lht65-20,52.2507,5.97306,3.038,18.46,79.9,1437
2026-06-29 04:12:58,lht65-20,52.2507,5.97306,3.038,18.58,79.3,1746
2026-06-29 04:22:58,lht65-20,52.2507,5.97306,3.038,18.48,80.0,1895
2026-06-29 04:32:58,lht65-20,52.2507,5.97306,3.038,18.42,81.0,2233
2026-06-29 04:42:58,lht65-20,52.2507,5.97306,3.038,18.41,80.7,2776
2026-06-29 04:52:58,lht65-20,52.2507,5.97306,3.034,18.35,80.9,3596
2026-06-29 05:02:58,lht65-20,52.2507,5.97306,3.038,18.43,80.8,4770
2026-06-29 05:12:58,lht65-20,52.2507,5.97306,3.036,18.7,80.5,8582
2026-06-29 05:22:58,lht65-20,52.2507,5.97306,3.038,19.9,78.5,10308
2026-06-29 05:32:58,lht65-20,52.2507,5.97306,3.038,20.18,74.7,17018
2026-06-29 05:42:58,lht65-20,52.2507,5.97306,3.038,20.51,75.5,17677
2026-06-29 05:52:58,lht65-20,52.2507,5.97306,3.038,20.16,74.7,7660
2026-06-29 06:02:58,lht65-20,52.2507,5.97306,3.038,19.7,77.9,8775
2026-06-29 06:12:58,lht65-20,52.2507,5.97306,3.036,19.86,76.3,8430
2026-06-29 06:22:58,lht65-20,52.2507,5.97306,3.038,19.65,77.9,11567
2026-06-29 06:32:58,lht65-20,52.2507,5.97306,3.038,20.16,75.8,9520
2026-06-29 06:42:58,lht65-20,52.2507,5.97306,3.038,19.91,77.7,11234
2026-06-29 06:52:59,lht65-20,52.2507,5.97306,3.038,19.92,77.2,14464
2026-06-29 07:02:58,lht65-20,52.2507,5.97306,3.038,20.37,76.5,21262
2026-06-29 07:12:58,lht65-20,52.2507,5.97306,3.038,20.71,75.2,19145
2026-06-29 07:22:58,lht65-20,52.2507,5.97306,3.038,21.07,75.2,27722
2026-06-29 07:32:58,lht65-20,52.2507,5.97306,3.038,21.57,74.5,25191
2026-06-29 07:42:58,lht65-20,52.2507,5.97306,3.038,21.96,73.9,24978
2026-06-29 07:52:58,lht65-20,52.2507,5.97306,3.041,21.97,71.6,27449
2026-06-29 08:02:58,lht65-20,52.2507,5.97306,3.038,22.62,73.1,25723
2026-06-29 08:12:58,lht65-20,52.2507,5.97306,3.04,22.78,69.1,28685
2026-06-29 08:22:58,lht65-20,52.2507,5.97306,3.04,23.09,67.5,31525
2026-06-29 08:32:58,lht65-20,52.2507,5.97306,3.041,23.04,68.9,29552
2026-06-29 08:42:58,lht65-20,52.2507,5.97306,3.04,23.94,65.4,31746
2026-06-29 08:52:58,lht65-20,52.2507,5.97306,3.04,24.79,67.9,35545
2026-06-29 09:02:58,lht65-20,52.2507,5.97306,3.041,25.61,67.0,37744
2026-06-29 09:12:58,lht65-20,52.2507,5.97306,3.041,25.46,65.1,37958
2026-06-29 09:22:58,lht65-20,52.2507,5.97306,3.041,25.94,64.8,38852
2026-06-29 09:32:58,lht65-20,52.2507,5.97306,3.041,26.48,64.9,43665
2026-06-29 09:42:58,lht65-20,52.2507,5.97306,3.041,27.39,58.4,22627
2026-06-29 09:52:58,lht65-20,52.2507,5.97306,3.041,26.24,60.7,13193
2026-06-29 10:02:58,lht65-20,52.2507,5.97306,3.041,26.57,60.3,40605
2026-06-29 10:12:58,lht65-20,52.2507,5.97306,3.041,25.05,59.1,10448
2026-06-29 10:22:58,lht65-20,52.2507,5.97306,3.041,25.83,59.7,41663
2026-06-29 10:32:58,lht65-20,52.2507,5.97306,3.041,26.6,55.4,19825
2026-06-29 10:42:58,lht65-20,52.2507,5.97306,3.041,26.97,51.3,40785
2026-06-29 10:52:58,lht65-20,52.2507,5.97306,3.041,27.65,50.0,33328
2026-06-29 11:02:59,lht65-20,52.2507,5.97306,3.041,26.2,51.6,41049
2026-06-29 11:12:58,lht65-20,52.2507,5.97306,3.041,27.63,52.2,11963
2026-06-29 11:22:58,lht65-20,52.2507,5.97306,3.041,27.14,57.3,41164
2026-06-29 11:32:58,lht65-20,52.2507,5.97306,3.041,28.18,51.4,11238
2026-06-29 11:42:58,lht65-20,52.2507,5.97306,3.041,27.53,49.8,43138
2026-06-29 11:52:58,lht65-20,52.2507,5.97306,3.041,28.17,48.3,42506
2026-06-29 12:02:58,lht65-20,52.2507,5.97306,3.041,27.01,48.9,10931
2026-06-29 12:12:58,lht65-20,52.2507,5.97306,3.041,25.64,53.9,41777
2026-06-29 12:22:58,lht65-20,52.2507,5.97306,3.041,25.96,51.0,17547
2026-06-29 12:32:58,lht65-20,52.2507,5.97306,3.041,25.8,57.3,12454
2026-06-29 12:42:58,lht65-20,52.2507,5.97306,3.041,25.6,50.8,11929
2026-06-29 12:52:58,lht65-20,52.2507,5.97306,3.041,25.89,55.4,40334
2026-06-29 13:02:58,lht65-20,52.2507,5.97306,3.041,27.57,45.4,40258
2026-06-29 13:12:58,lht65-20,52.2507,5.97306,3.041,27.55,49.1,14475
2026-06-29 13:22:58,lht65-20,52.2507,5.97306,3.041,27.03,47.3,27070
2026-06-29 13:32:58,lht65-20,52.2507,5.97306,3.041,26.25,51.2,11529
2026-06-29 13:42:58,lht65-20,52.2507,5.97306,3.041,25.75,55.1,19640
2026-06-29 13:52:58,lht65-20,52.2507,5.97306,3.041,26.08,51.9,36771
2026-06-29 14:02:58,lht65-20,52.2507,5.97306,3.041,27.45,48.0,11487
2026-06-29 14:13:00,lht65-20,52.2507,5.97306,3.041,26.29,56.1,12136
2026-06-29 14:22:58,lht65-20,52.2507,5.97306,3.041,26.35,53.4,11398
2026-06-29 14:32:58,lht65-20,52.2507,5.97306,3.041,26.37,52.8,31745
2026-06-29 14:42:58,lht65-20,52.2507,5.97306,3.041,26.6,54.4,27021
2026-06-29 14:52:58,lht65-20,52.2507,5.97306,3.041,26.62,53.5,36747
2026-06-29 15:02:58,lht65-20,52.2507,5.97306,3.041,26.85,56.1,35770
2026-06-29 15:12:58,lht65-20,52.2507,5.97306,3.041,26.56,54.8,17224
2026-06-29 15:22:58,lht65-20,52.2507,5.97306,3.041,26.62,54.1,33587
2026-06-29 15:32:58,lht65-20,52.2507,5.97306,3.041,28.16,51.6,34960
2026-06-29 15:42:58,lht65-20,52.2507,5.97306,3.043,27.61,50.5,33708
2026-06-29 15:52:58,lht65-20,52.2507,5.97306,3.041,27.75,54.1,32420
2026-06-29 16:02:58,lht65-20,52.2507,5.97306,3.041,27.18,52.4,14848
2026-06-29 16:12:58,lht65-20,52.2507,5.97306,3.041,26.41,55.1,31552
2026-06-29 16:22:58,lht65-20,52.2507,5.97306,3.041,26.02,56.7,13077
2026-06-29 16:32:58,lht65-20,52.2507,5.97306,3.041,25.58,53.7,24619
2026-06-29 16:42:58,lht65-20,52.2507,5.97306,3.041,26.19,52.1,15393
2026-06-29 16:52:58,lht65-20,52.2507,5.97306,3.041,24.34,57.2,8713
2026-06-29 17:12:58,lht65-20,52.2507,5.97306,3.041,23.05,59.7,7236
2026-06-29 17:22:58,lht65-20,52.2507,5.97306,3.041,23.58,59.3,12107
2026-06-29 17:32:58,lht65-20,52.2507,5.97306,3.041,24.25,56.9,15426
2026-06-29 17:42:58,lht65-20,52.2507,5.97306,3.041,24.46,55.8,14733
2026-06-29 17:52:58,lht65-20,52.2507,5.97306,3.041,23.82,59.1,10808
2026-06-29 18:02:58,lht65-20,52.2507,5.97306,3.04,23.63,59.9,14134
2026-06-29 18:12:58,lht65-20,52.2507,5.97306,3.04,23.44,58.2,13165
2026-06-29 18:22:58,lht65-20,52.2507,5.97306,3.041,22.74,60.7,7640
2026-06-29 18:32:58,lht65-20,52.2507,5.97306,3.038,22.32,60.9,8928
2026-06-29 18:42:58,lht65-20,52.2507,5.97306,3.038,21.75,62.1,8347
2026-06-29 18:52:58,lht65-20,52.2507,5.97306,3.04,21.72,61.7,7211
2026-06-29 19:02:58,lht65-20,52.2507,5.97306,3.038,21.55,63.9,5472
2026-06-29 19:12:58,lht65-20,52.2507,5.97306,3.04,20.95,64.3,3800
2026-06-29 19:22:58,lht65-20,52.2507,5.97306,3.038,20.24,67.2,1642
2026-06-29 19:32:58,lht65-20,52.2507,5.97306,3.038,19.64,69.1,1100
2026-06-29 19:42:58,lht65-20,52.2507,5.97306,3.038,19.2,71.4,654
2026-06-29 19:52:58,lht65-20,52.2507,5.97306,3.036,18.75,73.2,365
2026-06-29 20:02:58,lht65-20,52.2507,5.97306,3.038,18.43,74.8,186
2026-06-29 20:12:58,lht65-20,52.2507,5.97306,3.034,18.18,76.9,81
2026-06-29 20:22:58,lht65-20,52.2507,5.97306,3.036,17.79,77.9,30
2026-06-29 20:32:58,lht65-20,52.2507,5.97306,3.036,17.59,79.6,9
2026-06-29 20:42:58,lht65-20,52.2507,5.97306,3.036,17.45,79.7,2
2026-06-29 20:52:58,lht65-20,52.2507,5.97306,3.034,17.35,80.1,0
2026-06-29 21:02:58,lht65-20,52.2507,5.97306,3.034,17.2,81.4,0
2026-06-29 21:12:58,lht65-20,52.2507,5.97306,3.034,16.99,81.7,0
2026-06-29 21:22:58,lht65-20,52.2507,5.97306,3.034,16.89,82.7,0
2026-06-29 21:32:58,lht65-20,52.2507,5.97306,3.034,16.85,83.5,0
2026-06-29 21:42:58,lht65-20,52.2507,5.97306,3.034,16.93,85.0,0
2026-06-29 21:52:58,lht65-20,52.2507,5.97306,3.032,17.06,85.7,0
2026-06-29 22:02:58,lht65-20,52.2507,5.97306,3.032,17.11,86.0,0
2026-06-29 22:12:58,lht65-20,52.2507,5.97306,3.034,17.07,86.0,0
2026-06-29 22:22:58,lht65-20,52.2507,5.97306,3.034,16.88,87.1,0
2026-06-29 22:32:58,lht65-20,52.2507,5.97306,3.034,16.81,88.2,0
2026-06-29 22:42:58,lht65-20,52.2507,5.97306,3.032,16.99,87.9,0
2026-06-29 22:52:58,lht65-20,52.2507,5.97306,3.034,17.06,87.7,0
2026-06-29 23:02:58,lht65-20,52.2507,5.97306,3.034,17.01,88.2,0
2026-06-29 23:12:58,lht65-20,52.2507,5.97306,3.034,17.07,88.4,0
2026-06-29 23:22:58,lht65-20,52.2507,5.97306,3.034,17.14,88.0,0
2026-06-29 23:32:58,lht65-20,52.2507,5.97306,3.034,17.07,88.0,0
2026-06-29 23:42:58,lht65-20,52.2507,5.97306,3.032,16.94,88.4,0
2026-06-29 23:52:58,lht65-20,52.2507,5.97306,3.032,16.78,89.7,0
2026-06-30 00:02:58,lht65-20,52.2507,5.97306,3.032,16.59,90.2,0
2026-06-30 00:12:58,lht65-20,52.2507,5.97306,3.034,16.35,91.6,0
2026-06-30 00:22:58,lht65-20,52.2507,5.97306,3.032,16.21,92.1,0
2026-06-30 00:32:58,lht65-20,52.2507,5.97306,3.03,15.97,92.4,0
2026-06-30 00:42:58,lht65-20,52.2507,5.97306,3.03,15.87,93.5,0
2026-06-30 00:52:58,lht65-20,52.2507,5.97306,3.032,15.73,93.8,0
2026-06-30 01:02:58,lht65-20,52.2507,5.97306,3.03,15.55,93.8,0
2026-06-30 01:12:58,lht65-20,52.2507,5.97306,3.03,15.5,94.4,0
2026-06-30 01:22:58,lht65-20,52.2507,5.97306,3.03,15.63,95.0,0
2026-06-30 01:32:58,lht65-20,52.2507,5.97306,3.03,15.53,95.2,0
2026-06-30 01:42:58,lht65-20,52.2507,5.97306,3.03,15.08,94.5,0
2026-06-30 01:52:58,lht65-20,52.2507,5.97306,3.03,14.88,94.7,0
2026-06-30 02:02:58,lht65-20,52.2507,5.97306,3.03,14.76,95.5,0
2026-06-30 02:12:58,lht65-20,52.2507,5.97306,3.029,14.6,95.9,0
2026-06-30 02:22:58,lht65-20,52.2507,5.97306,3.03,14.42,96.1,0
2026-06-30 02:32:58,lht65-20,52.2507,5.97306,3.029,14.17,96.3,1
2026-06-30 02:42:58,lht65-20,52.2507,5.97306,3.027,13.98,96.4,7
2026-06-30 02:52:58,lht65-20,52.2507,5.97306,3.03,13.96,96.6,24
2026-06-30 03:02:58,lht65-20,52.2507,5.97306,3.027,13.75,96.7,69
2026-06-30 03:12:58,lht65-20,52.2507,5.97306,3.029,13.31,96.8,165
2026-06-30 03:22:58,lht65-20,52.2507,5.97306,3.027,13.3,96.8,340
2026-06-30 03:32:58,lht65-20,52.2507,5.97306,3.025,13.22,97.0,602
2026-06-30 03:42:58,lht65-20,52.2507,5.97306,3.027,13.17,97.1,1080
2026-06-30 03:52:58,lht65-20,52.2507,5.97306,3.027,13.51,97.3,1880
2026-06-30 04:02:58,lht65-20,52.2507,5.97306,3.027,13.4,97.4,1615
2026-06-30 04:12:58,lht65-20,52.2507,5.97306,3.027,13.62,97.5,4875
2026-06-30 04:22:58,lht65-20,52.2507,5.97306,3.027,14.39,97.5,6658
2026-06-30 04:32:58,lht65-20,52.2507,5.97306,3.027,15.04,97.0,6396
2026-06-30 04:42:58,lht65-20,52.2507,5.97306,3.029,15.81,94.6,8874
2026-06-30 04:52:58,lht65-20,52.2507,5.97306,3.03,16.72,89.9,10899
2026-06-30 05:02:58,lht65-20,52.2507,5.97306,3.03,17.59,88.2,12641
2026-06-30 05:12:59,lht65-20,52.2507,5.97306,3.03,18.58,85.2,5490
2026-06-30 05:22:58,lht65-20,52.2507,5.97306,3.032,18.27,85.1,14380
2026-06-30 05:32:58,lht65-20,52.2507,5.97306,3.03,19.23,81.6,12857
2026-06-30 05:42:58,lht65-20,52.2507,5.97306,3.03,19.01,82.0,13966
2026-06-30 05:52:58,lht65-20,52.2507,5.97306,3.032,19.77,79.2,15466
2026-06-30 06:02:58,lht65-20,52.2507,5.97306,3.032,20.27,76.9,15864
2026-06-30 06:12:58,lht65-20,52.2507,5.97306,3.032,20.43,76.1,10810
2026-06-30 06:22:58,lht65-20,52.2507,5.97306,3.032,20.68,75.6,13426
2026-06-30 06:32:58,lht65-20,52.2507,5.97306,3.034,20.64,75.9,13787
2026-06-30 06:42:58,lht65-20,52.2507,5.97306,3.032,20.81,74.2,10504
2026-06-30 06:52:58,lht65-20,52.2507,5.97306,3.034,20.51,77.0,11126
2026-06-30 07:02:58,lht65-20,52.2507,5.97306,3.034,20.47,77.2,11738
2026-06-30 07:12:58,lht65-20,52.2507,5.97306,3.034,20.71,75.6,11425
2026-06-30 07:22:58,lht65-20,52.2507,5.97306,3.034,20.73,76.1,10560
2026-06-30 07:42:58,lht65-20,52.2507,5.97306,3.034,21.1,77.6,10859
2026-06-30 07:52:58,lht65-20,52.2507,5.97306,3.034,21.17,77.2,9222
2026-06-30 08:02:58,lht65-20,52.2507,5.97306,3.034,21.12,75.1,15676
2026-06-30 08:12:59,lht65-20,52.2507,5.97306,3.034,21.99,71.9,26860
2026-06-30 08:22:58,lht65-20,52.2507,5.97306,3.034,21.89,66.7,17244
2026-06-30 08:32:58,lht65-20,52.2507,5.97306,3.034,22.59,67.4,25890
2026-06-30 08:42:58,lht65-20,52.2507,5.97306,3.034,22.67,67.2,23201
2026-06-30 08:52:58,lht65-20,52.2507,5.97306,3.034,22.93,66.3,26072
2026-06-30 09:02:58,lht65-20,52.2507,5.97306,3.034,23.72,66.9,21272
2026-06-30 09:12:58,lht65-20,52.2507,5.97306,3.036,23.28,62.5,15992
2026-06-30 09:22:58,lht65-20,52.2507,5.97306,3.034,23.04,64.7,15733
2026-06-30 09:32:58,lht65-20,52.2507,5.97306,3.034,22.99,62.9,20137
2026-06-30 09:42:58,lht65-20,52.2507,5.97306,3.034,23.1,61.6,25166
2026-06-30 09:52:58,lht65-20,52.2507,5.97306,3.036,23.28,62.0,16442
2026-06-30 10:02:58,lht65-20,52.2507,5.97306,3.034,23.64,58.4,20486
2026-06-30 10:12:58,lht65-20,52.2507,5.97306,3.034,23.83,49.9,19850
2026-06-30 10:22:58,lht65-20,52.2507,5.97306,3.034,23.95,58.3,20860
2026-06-30 10:32:58,lht65-20,52.2507,5.97306,3.036,24.06,56.9,18201
2026-06-30 10:52:58,lht65-20,52.2507,5.97306,3.036,24.35,57.7,17370
2026-06-30 11:02:58,lht65-20,52.2507,5.97306,3.036,24.18,55.2,18648
2026-06-30 11:12:58,lht65-20,52.2507,5.97306,3.034,24.08,57.8,16994
2026-06-30 11:22:58,lht65-20,52.2507,5.97306,3.034,24.26,57.0,19724
2026-06-30 11:32:58,lht65-20,52.2507,5.97306,3.034,23.72,59.4,13024
2026-06-30 11:42:58,lht65-20,52.2507,5.97306,3.034,23.1,59.3,14655
2026-06-30 11:52:58,lht65-20,52.2507,5.97306,3.036,23.72,60.8,28267
2026-06-30 12:02:58,lht65-20,52.2507,5.97306,3.036,24.12,61.1,20807
2026-06-30 12:12:58,lht65-20,52.2507,5.97306,3.034,23.8,60.4,30572
2026-06-30 12:22:58,lht65-20,52.2507,5.97306,3.036,23.96,60.8,16106
2026-06-30 12:32:58,lht65-20,52.2507,5.97306,3.036,23.34,61.7,11563
2026-06-30 12:42:58,lht65-20,52.2507,5.97306,3.034,22.8,63.0,8431
2026-06-30 12:52:58,lht65-20,52.2507,5.97306,3.036,22.38,63.4,8019
2026-06-30 13:02:58,lht65-20,52.2507,5.97306,3.034,22.09,65.0,7957
2026-06-30 13:12:58,lht65-20,52.2507,5.97306,3.034,21.98,68.5,7616
2026-06-30 13:22:58,lht65-20,52.2507,5.97306,3.034,21.85,68.0,5973
2026-06-30 13:32:58,lht65-20,52.2507,5.97306,3.034,21.59,68.6,7012
2026-06-30 13:42:58,lht65-20,52.2507,5.97306,3.034,21.39,68.8,7540
2026-06-30 13:52:58,lht65-20,52.2507,5.97306,3.034,21.29,70.1,6924
2026-06-30 14:02:58,lht65-20,52.2507,5.97306,3.034,21.38,72.3,9955
2026-06-30 14:12:58,lht65-20,52.2507,5.97306,3.034,21.37,70.7,10650
2026-06-30 14:22:58,lht65-20,52.2507,5.97306,3.034,21.46,70.8,14095
2026-06-30 14:32:58,lht65-20,52.2507,5.97306,3.034,22.04,69.5,21737
2026-06-30 14:42:58,lht65-20,52.2507,5.97306,3.034,22.57,66.4,16636
2026-06-30 14:52:58,lht65-20,52.2507,5.97306,3.034,22.83,64.6,14639
2026-06-30 15:02:58,lht65-20,52.2507,5.97306,3.034,22.68,60.7,14680
2026-06-30 15:12:58,lht65-20,52.2507,5.97306,3.034,22.33,62.2,15765
2026-06-30 15:22:58,lht65-20,52.2507,5.97306,3.034,22.56,61.3,15105
2026-06-30 15:32:58,lht65-20,52.2507,5.97306,3.034,22.58,59.6,14615
2026-06-30 15:42:58,lht65-20,52.2507,5.97306,3.034,22.85,61.6,16170
2026-06-30 15:52:58,lht65-20,52.2507,5.97306,3.034,22.7,62.4,12266
2026-06-30 16:12:58,lht65-20,52.2507,5.97306,3.034,22.38,61.5,12182
