t_s,T_in_C,RH_in_pct,T_out_C,RH_out_pct,M1_open,M2_open,M3_open
66300,27.37,53.8,27.01,48.5,0,1,0
66360,27.36,53.8,27.01,48.5,0,1,0
66420,27.35,53.8,27.01,48.4,0,1,0
66480,27.34,53.8,27.00,48.4,0,1,0
66540,27.30,53.9,26.98,48.5,0,1,0
66600,27.15,54.4,26.83,48.9,0,1,0
66660,26.99,54.9,26.68,49.3,0,1,0
66720,26.83,55.4,26.53,49.8,0,1,0
66780,26.68,55.9,26.38,50.2,0,1,0
66840,26.52,56.4,26.23,50.6,0,1,0
66900,26.36,56.9,26.08,51.1,0,1,0
66960,26.21,57.5,25.93,51.5,0,1,0
67020,26.05,58.0,25.78,52.0,0,1,0
67080,25.89,58.5,25.63,52.4,0,1,0
67140,25.74,59.0,25.48,52.8,0,1,0
67200,25.58,59.5,25.33,53.3,0,1,0
67260,25.43,60.0,25.18,53.7,0,1,0
67320,25.27,60.5,25.03,54.1,0,1,0
67380,25.11,61.1,24.88,54.6,0,1,0
67440,24.96,61.6,24.73,55.0,0,1,0
67500,24.80,62.1,24.58,55.5,0,1,0
67560,24.65,62.6,24.43,55.9,0,1,0
67620,24.49,63.2,24.28,56.3,0,1,0
67680,24.33,63.7,24.13,56.8,0,1,0
67740,24.18,64.2,23.98,57.2,0,1,0
67800,24.02,64.7,23.83,57.6,0,1,0
67860,23.87,65.2,23.68,58.1,0,1,0
67920,23.71,65.8,23.53,58.5,0,1,0
67980,23.56,66.3,23.38,58.9,0,1,0
68040,23.40,66.8,23.23,59.4,0,1,0
68100,23.25,67.4,23.08,59.8,0,1,0
68160,23.09,67.9,22.93,60.3,0,1,0
68220,22.94,68.4,22.78,60.7,0,1,0
68280,25.25,100.0,22.63,61.1,0,0,0
68340,22.63,69.5,22.48,61.6,1,0,0
68400,22.48,70.0,22.34,62.0,1,0,0
68460,22.22,63.9,22.19,62.4,1,0,1
68520,22.07,64.3,22.05,62.9,1,0,1
68580,21.93,64.8,21.91,63.3,1,0,1
68640,21.78,65.2,21.76,63.8,1,0,1
68700,21.64,65.7,21.62,64.2,1,0,1
68760,21.50,66.2,21.48,64.6,1,0,1
68820,21.35,66.6,21.33,65.1,1,0,1
68880,21.21,67.1,21.19,65.5,1,0,1
68940,21.06,67.3,21.05,66.0,1,1,1
69000,20.92,68.0,20.90,66.4,0,1,1
69060,20.78,68.4,20.76,66.8,0,1,1
69120,20.63,68.9,20.62,67.3,0,1,1
69180,20.49,69.4,20.47,67.7,0,1,1
69240,20.41,77.5,20.33,68.2,0,1,0
69300,20.27,78.1,20.19,68.6,0,1,0
69360,20.12,78.6,20.04,69.0,0,1,0
69420,19.97,79.2,19.90,69.5,0,1,0
69480,19.83,79.7,19.76,69.9,0,1,0
69540,19.68,80.3,19.61,70.4,0,1,0
69600,19.53,80.8,19.47,70.8,0,1,0
69660,19.36,76.5,19.33,71.2,1,1,0
69720,19.21,77.0,19.18,71.7,1,1,0
69780,19.07,77.5,19.04,72.1,1,1,0
69840,18.92,78.0,18.90,72.6,1,1,0
69900,18.78,78.5,18.75,73.0,1,1,0
69960,18.63,79.0,18.61,73.4,1,1,0
70020,18.49,79.5,18.47,73.9,1,1,0
70080,18.34,80.0,18.32,74.3,1,1,0
70140,18.21,80.4,18.19,74.7,1,1,0
70200,18.14,80.7,18.12,75.0,1,1,0
70260,18.07,81.0,18.05,75.2,1,1,0
70320,17.98,77.2,17.98,75.5,1,1,1
70380,17.91,77.4,17.91,75.7,1,1,1
70440,17.84,77.7,17.84,76.0,1,1,1
70500,17.77,78.0,17.77,76.2,1,1,1
70560,17.70,78.2,17.70,76.5,1,1,1
70620,17.63,78.5,17.63,76.7,1,1,1
70680,17.56,78.7,17.56,77.0,1,1,1
70740,17.49,79.0,17.49,77.2,1,1,1
70800,17.42,79.3,17.42,77.5,1,1,1
70860,17.35,79.5,17.35,77.7,1,1,1
70920,17.28,79.8,17.28,78.0,1,1,1
70980,17.21,80.0,17.21,78.2,1,1,1
71040,17.14,80.3,17.14,78.5,1,1,1
71100,17.07,84.9,17.07,78.7,1,1,0
71160,17.00,85.2,17.00,79.0,1,1,0
71220,16.93,85.5,16.93,79.2,1,1,0
71280,16.86,85.8,16.86,79.5,1,1,0
71340,16.79,86.1,16.79,79.7,1,1,0
71400,16.72,86.3,16.72,80.0,1,1,0
71460,16.65,86.6,16.65,80.2,1,1,0
71520,16.58,86.9,16.58,80.5,1,1,0
71580,16.51,87.2,16.51,80.7,1,1,0
71640,16.44,87.5,16.44,81.0,1,1,0
71700,16.37,87.7,16.37,81.2,1,1,0
71760,16.30,88.0,16.30,81.5,1,1,0
71820,16.23,88.3,16.23,81.7,1,1,0
71880,16.16,83.9,16.16,82.0,1,1,1
71940,16.10,84.2,16.10,82.2,1,1,1
72000,16.07,84.3,16.07,82.4,1,1,1
72060,16.05,84.8,16.05,82.6,0,1,1
72120,16.03,85.0,16.03,82.8,0,1,1
72180,16.00,85.2,16.00,82.9,0,1,1
72240,15.98,85.4,15.98,83.1,0,1,1
72300,15.96,85.6,15.96,83.3,0,1,1
72360,15.93,85.7,15.93,83.5,0,1,1
72420,15.91,85.9,15.91,83.6,0,1,1
72480,15.89,86.1,15.89,83.8,0,1,1
72540,15.86,86.3,15.86,84.0,0,1,1
72600,15.84,86.5,15.84,84.2,0,1,1
72660,15.82,97.4,15.82,84.3,0,1,0
72720,15.79,91.3,15.79,84.5,1,1,0
72780,15.77,91.5,15.77,84.7,1,1,0
72840,15.75,91.7,15.75,84.9,1,1,0
72900,15.72,91.8,15.72,85.1,1,1,0
72960,15.70,92.0,15.70,85.2,1,1,0
73020,15.68,92.2,15.68,85.4,1,1,0
73080,15.65,92.4,15.65,85.6,1,1,0
73140,15.63,92.6,15.63,85.8,1,1,0
73200,15.61,92.8,15.61,85.9,1,1,0
73260,15.58,93.0,15.58,86.1,1,1,0
73320,15.56,93.1,15.56,86.3,1,1,0
73380,15.54,93.3,15.54,86.5,1,1,0
73440,15.51,88.7,15.51,86.6,1,1,1
73500,15.49,88.8,15.49,86.8,1,1,1
73560,15.47,89.0,15.47,87.0,1,1,1
73620,15.44,89.2,15.44,87.2,1,1,1
73680,15.42,89.4,15.42,87.3,1,1,1
73740,15.39,89.5,15.39,87.5,1,1,1
73800,15.36,89.6,15.36,87.5,1,1,1
73860,15.32,89.6,15.32,87.6,1,1,1
73920,15.28,89.6,15.28,87.6,1,1,1
73980,15.25,89.7,15.25,87.6,1,1,1
74040,15.21,89.7,15.21,87.7,1,1,1
74100,15.17,89.8,15.17,87.7,1,1,1
74160,15.14,89.8,15.14,87.7,1,1,1
74220,15.10,94.8,15.10,87.8,1,1,0
74280,15.06,94.9,15.06,87.8,1,1,0
74340,15.03,94.9,15.03,87.8,1,1,0
74400,14.99,95.0,14.99,87.9,1,1,0
74460,14.95,95.0,14.95,87.9,1,1,0
74520,14.92,95.1,14.92,87.9,1,1,0
74580,14.88,95.1,14.88,88.0,1,1,0
74640,14.84,95.2,14.84,88.0,1,1,0
74700,14.81,95.2,14.81,88.0,1,1,0
74760,14.77,95.3,14.77,88.1,1,1,0
74820,14.73,95.3,14.73,88.1,1,1,0
74880,14.70,95.4,14.70,88.1,1,1,0
74940,14.66,95.4,14.66,88.2,1,1,0
75000,14.62,90.3,14.62,88.2,1,1,1
75060,14.59,90.4,14.59,88.2,1,1,1
75120,14.55,90.4,14.55,88.3,1,1,1
75180,14.51,90.5,14.51,88.3,1,1,1
75240,14.48,90.5,14.48,88.3,1,1,1
75300,14.44,90.5,14.44,88.4,1,1,1
75360,14.40,90.6,14.40,88.4,1,1,1
75420,14.37,90.6,14.37,88.4,1,1,1
75480,14.33,90.6,14.33,88.5,1,1,1
75540,14.30,90.7,14.30,88.5,1,1,1
75600,14.28,90.7,14.28,88.6,1,1,1
75660,14.26,90.8,14.26,88.6,1,1,1
75720,14.24,90.9,14.24,88.7,1,1,1
75780,14.22,90.9,14.22,88.7,1,1,1
75840,14.20,91.0,14.20,88.8,1,1,1
75900,14.18,91.0,14.18,88.8,1,1,1
75960,14.16,91.1,14.16,88.9,1,1,1
76020,14.14,91.2,14.14,89.0,1,1,1
76080,14.12,91.2,14.12,89.0,1,1,1
76140,14.10,91.3,14.10,89.1,1,1,1
76200,14.08,91.3,14.08,89.1,1,1,1
76260,14.06,91.4,14.06,89.2,1,1,1
76320,14.04,91.5,14.04,89.2,1,1,1
76380,14.02,91.5,14.02,89.3,1,1,1
76440,14.00,91.6,14.00,89.4,1,1,1
76500,13.98,91.6,13.98,89.4,1,1,1
76560,13.96,91.7,13.96,89.5,1,1,1
76620,13.94,91.8,13.94,89.5,1,1,1
76680,13.92,91.8,13.92,89.6,1,1,1
76740,13.90,91.9,13.90,89.6,1,1,1
76800,13.88,91.9,13.88,89.7,1,1,1
76860,13.86,92.0,13.86,89.8,1,1,1
76920,13.84,92.1,13.84,89.8,1,1,1
76980,13.82,92.1,13.82,89.9,1,1,1
77040,13.80,92.2,13.80,89.9,1,1,1
77100,13.78,92.2,13.78,90.0,1,1,1
77160,13.76,92.3,13.76,90.0,1,1,1
77220,13.74,92.4,13.74,90.1,1,1,1
77280,13.72,92.4,13.72,90.2,1,1,1
77340,13.70,92.5,13.70,90.2,1,1,1
77400,13.67,92.5,13.67,90.2,1,1,1
77460,13.64,92.5,13.64,90.2,1,1,1
77520,13.61,92.5,13.61,90.2,1,1,1
77580,13.58,92.5,13.58,90.2,1,1,1
77640,13.55,92.5,13.55,90.3,1,1,1
77700,13.52,92.6,13.52,90.3,1,1,1
77760,13.49,92.6,13.49,90.3,1,1,1
77820,13.46,92.6,13.46,90.3,1,1,1
77880,13.43,92.6,13.43,90.3,1,1,1
77940,13.40,92.6,13.40,90.3,1,1,1
78000,13.37,92.6,13.37,90.3,1,1,1
78060,13.34,92.6,13.34,90.3,1,1,1
78120,13.31,92.7,13.31,90.3,1,1,1
78180,13.28,92.7,13.28,90.3,1,1,1
78240,13.25,92.7,13.25,90.4,1,1,1
78300,13.22,92.7,13.22,90.4,1,1,1
78360,13.19,92.7,13.19,90.4,1,1,1
78420,13.16,92.7,13.16,90.4,1,1,1
78480,13.13,92.7,13.13,90.4,1,1,1
78540,13.10,92.8,13.10,90.4,1,1,1
78600,13.07,92.8,13.07,90.4,1,1,1
78660,13.04,92.8,13.04,90.4,1,1,1
78720,13.01,92.8,13.01,90.4,1,1,1
78780,12.98,92.8,12.98,90.4,1,1,1
78840,12.95,92.8,12.95,90.5,1,1,1
78900,12.92,92.8,12.92,90.5,1,1,1
78960,12.89,92.9,12.89,90.5,1,1,1
79020,12.86,92.9,12.86,90.5,1,1,1
79080,12.83,92.9,12.83,90.5,1,1,1
79140,12.80,92.9,12.80,90.5,1,1,1
79200,12.79,92.9,12.79,90.5,1,1,1
79260,12.78,93.0,12.78,90.6,1,1,1
79320,12.77,93.0,12.77,90.6,1,1,1
79380,12.76,93.1,12.76,90.7,1,1,1
79440,12.75,93.1,12.75,90.7,1,1,1
79500,12.74,93.1,12.74,90.7,1,1,1
79560,12.73,93.2,12.73,90.8,1,1,1
79620,12.72,93.2,12.72,90.8,1,1,1
79680,12.71,93.3,12.71,90.8,1,1,1
79740,12.70,93.3,12.70,90.9,1,1,1
79800,12.69,93.3,12.69,90.9,1,1,1
79860,12.68,93.4,12.68,90.9,1,1,1
79920,12.67,93.4,12.67,91.0,1,1,1
79980,12.66,93.4,12.66,91.0,1,1,1
80040,12.65,93.5,12.65,91.1,1,1,1
80100,12.64,93.5,12.64,91.1,1,1,1
80160,12.63,93.6,12.63,91.1,1,1,1
80220,12.62,93.6,12.62,91.2,1,1,1
80280,12.61,93.6,12.61,91.2,1,1,1
80340,12.60,93.7,12.60,91.2,1,1,1
80400,12.59,93.7,12.59,91.3,1,1,1
80460,12.58,93.8,12.58,91.3,1,1,1
80520,12.57,93.8,12.57,91.3,1,1,1
80580,12.56,93.8,12.56,91.4,1,1,1
80640,12.55,93.9,12.55,91.4,1,1,1
80700,12.54,93.9,12.54,91.5,1,1,1
80760,12.53,93.9,12.53,91.5,1,1,1
80820,12.52,94.0,12.52,91.5,1,1,1
80880,12.51,94.0,12.51,91.6,1,1,1
80940,12.50,94.1,12.50,91.6,1,1,1
81000,12.48,94.1,12.48,91.6,1,1,1
81060,12.47,94.1,12.47,91.6,1,1,1
81120,12.46,94.1,12.46,91.6,1,1,1
81180,12.44,94.1,12.44,91.6,1,1,1
81240,12.43,94.1,12.43,91.6,1,1,1
81300,12.42,94.1,12.42,91.6,1,1,1
81360,12.40,94.1,12.40,91.6,1,1,1
81420,12.39,94.1,12.39,91.7,1,1,1
81480,12.38,94.1,12.38,91.7,1,1,1
81540,12.36,94.1,12.36,91.7,1,1,1
81600,12.35,94.1,12.35,91.7,1,1,1
81660,12.34,94.2,12.34,91.7,1,1,1
81720,12.32,94.2,12.32,91.7,1,1,1
81780,12.31,94.2,12.31,91.7,1,1,1
81840,12.30,94.2,12.30,91.7,1,1,1
81900,12.28,94.2,12.28,91.7,1,1,1
81960,12.27,94.2,12.27,91.7,1,1,1
82020,12.26,94.2,12.26,91.7,1,1,1
82080,12.24,94.2,12.24,91.7,1,1,1
82140,12.23,94.2,12.23,91.7,1,1,1
82200,12.22,94.2,12.22,91.7,1,1,1
82260,12.20,94.2,12.20,91.7,1,1,1
82320,12.19,94.3,12.19,91.8,1,1,1
82380,12.18,94.3,12.18,91.8,1,1,1
82440,12.16,94.3,12.16,91.8,1,1,1
82500,12.15,94.3,12.15,91.8,1,1,1
82560,12.14,94.3,12.14,91.8,1,1,1
82620,12.12,94.3,12.12,91.8,1,1,1
82680,12.11,94.3,12.11,91.8,1,1,1
82740,12.10,94.3,12.10,91.8,1,1,1
82800,12.09,94.3,12.09,91.8,1,1,1
82860,12.09,94.4,12.09,91.9,1,1,1
82920,12.08,94.4,12.08,91.9,1,1,1
82980,12.07,94.4,12.07,91.9,1,1,1
83040,12.07,94.5,12.07,91.9,1,1,1
83100,12.06,94.5,12.06,92.0,1,1,1
83160,12.05,94.5,12.05,92.0,1,1,1
83220,12.05,94.5,12.05,92.0,1,1,1
83280,12.04,94.6,12.04,92.0,1,1,1
83340,12.03,94.6,12.03,92.1,1,1,1
83400,12.03,94.6,12.03,92.1,1,1,1
83460,12.02,94.7,12.02,92.1,1,1,1
83520,12.01,94.7,12.01,92.2,1,1,1
83580,12.01,94.7,12.01,92.2,1,1,1
83640,12.00,94.7,12.00,92.2,1,1,1
83700,11.99,94.8,11.99,92.2,1,1,1
83760,11.99,94.8,11.99,92.3,1,1,1
83820,11.98,94.8,11.98,92.3,1,1,1
83880,11.97,94.8,11.97,92.3,1,1,1
83940,11.97,94.9,11.97,92.3,1,1,1
84000,11.96,94.9,11.96,92.4,1,1,1
84060,11.95,94.9,11.95,92.4,1,1,1
84120,11.95,95.0,11.95,92.4,1,1,1
84180,11.94,95.0,11.94,92.4,1,1,1
84240,11.93,95.0,11.93,92.5,1,1,1
84300,11.93,95.0,11.93,92.5,1,1,1
84360,11.92,95.1,11.92,92.5,1,1,1
84420,11.91,95.1,11.91,92.6,1,1,1
84480,11.91,95.1,11.91,92.6,1,1,1
84540,11.90,95.2,11.90,92.6,1,1,1
84600,11.89,95.1,11.89,92.6,1,1,1
84660,11.88,95.1,11.88,92.6,1,1,1
84720,11.87,95.1,11.87,92.6,1,1,1
84780,11.86,95.1,11.86,92.6,1,1,1
84840,11.85,95.1,11.85,92.6,1,1,1
84900,11.84,95.1,11.84,92.6,1,1,1
84960,11.83,95.1,11.83,92.6,1,1,1
85020,11.82,95.1,11.82,92.6,1,1,1
85080,11.81,95.1,11.81,92.6,1,1,1
85140,11.80,95.1,11.80,92.6,1,1,1
85200,11.79,95.1,11.79,92.6,1,1,1
85260,11.78,95.1,11.78,92.6,1,1,1
85320,11.77,95.1,11.77,92.6,1,1,1
85380,11.76,95.1,11.76,92.6,1,1,1
85440,11.75,95.1,11.75,92.5,1,1,1
85500,11.74,95.1,11.74,92.5,1,1,1
85560,11.73,95.1,11.73,92.5,1,1,1
85620,11.72,95.1,11.72,92.5,1,1,1
85680,11.71,95.1,11.71,92.5,1,1,1
85740,11.70,95.1,11.70,92.5,1,1,1
85800,11.69,95.1,11.69,92.5,1,1,1
85860,11.68,95.1,11.68,92.5,1,1,1
85920,11.67,95.1,11.67,92.5,1,1,1
85980,11.66,95.1,11.66,92.5,1,1,1
86040,11.65,95.1,11.65,92.5,1,1,1
86100,11.64,95.1,11.64,92.5,1,1,1
86160,11.63,95.1,11.63,92.5,1,1,1
86220,11.62,95.1,11.62,92.5,1,1,1
86280,11.61,95.1,11.61,92.5,1,1,1
86340,11.60,95.1,11.60,92.5,1,1,1
